nsn,fsc,niin,nomenclature,inc,sos,cancelled,cancelled_niin,amc,amsc,aac,competable,competability_notes,unit_price,ui,slc,ciic,dmil,hmic,hcc,crit_cd,approved_cage,approved_part,cage_company,cage_city,cage_state,cage_status,vendor_name,contact_name,contact_email,contact_phone,website,is_small_business,is_woman_owned,is_veteran_owned,qty,delivery_days,solicitation,purchase_request,source_file
5340-01-165-1592,5340,011651592,"CLIP,SPRING TENSION",20815,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,90,,SPE7L126T866V,7017603736,bq260723.txt
5340-01-173-3889,5340,011733889,"STRAP,RETAINING",05072,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,50,,SPE7L126T866W,7017601609,bq260723.txt
5340-01-263-4326,5340,012634326,"SEAT,HELICAL COMPRESSION SPRING",24328,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,2,,SPE7L126T866X,7017603443,bq260723.txt
5340-01-269-4892,5340,012694892,"STRAP,RETAINING",05072,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,18,,SPE7L126T866Y,7017603108,bq260723.txt
3040-01-120-0713,3040,011200713,"SHAFT,STRAIGHT",22109,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,644,,SPE7L126T866Z,7017604262,bq260723.txt
5340-01-174-9259,5340,011749259,"CLAMP,LOOP",17532,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,91,,SPE7L126T867A,7017601647,bq260723.txt
3040-01-140-6716,3040,011406716,BRAKE SHOE,30489,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,7,,SPE7L126T867B,7017603463,bq260723.txt
3040-01-275-2511,3040,012752511,"DISC,BRAKE",60405,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,7,,SPE7L126T867C,7017603687,bq260723.txt
5340-01-140-7925,5340,011407925,"FERRULE,GROOVED CLAMP COUPLING",20317,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,13,,SPE7L126T867D,7017603465,bq260723.txt
5340-01-255-0963,5340,012550963,"LEVER,LOCK-RELEASE",23202,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,35,,SPE7L126T867E,7017604251,bq260723.txt
5340-01-266-8651,5340,012668651,"DISK,SOLID,PLAIN",16584,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,110,,SPE7L126T867F,7017603164,bq260723.txt
5340-01-217-2121,5340,012172121,"CRANK,HAND",17533,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,16,,SPE7L126T867G,7017601170,bq260723.txt
5331-01-317-9503,5331,013179503,O-RING,47946,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,34,,SPE7L126T867H,7017602561,bq260723.txt
5331-01-317-9503,5331,013179503,O-RING,47946,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,89,,SPE7L126T867H,7017602561,bq260723.txt
5331-01-317-9503,5331,013179503,O-RING,47946,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,199,,SPE7L126T867H,7017602561,bq260723.txt
5340-01-320-2686,5340,013202686,"STOP,MECHANICAL",40270,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,136,,SPE7L126T867J,7017602662,bq260723.txt
5340-01-258-4863,5340,012584863,"BUTTON,PLUG",11251,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,227,,SPE7L126T867K,7017604305,bq260723.txt
5340-01-176-9567,5340,011769567,"LEVER,MANUAL CONTROL",61447,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,1,,SPE7L126T867L,7017601750,bq260723.txt
5360-01-209-1129,5360,012091129,"SPRING,HELICAL,COMPRESSION",04226,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,3,,SPE7L126T867M,7017601399,bq260723.txt
3040-01-275-9142,3040,012759142,"SHAFT,SHOULDERED",22914,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,1,,SPE7L126T867N,7017603689,bq260723.txt
5331-01-366-7838,5331,013667838,O-RING,47946,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,3,,SPE7L126T867P,7017601380,bq260723.txt
5340-01-354-7353,5340,013547353,"RETAINER,ROD END LOCKING",42202,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,617,,SPE7L126T867Q,7017601562,bq260723.txt
5355-01-215-2552,5355,012152552,KNOB,03263,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,100,,SPE7L126T867R,7017601603,bq260723.txt
5331-01-220-0153,5331,012200153,O-RING,47946,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,3000,,SPE7L126T867S,7017601263,bq260723.txt
5340-01-313-1491,5340,013131491,"LEAF,BUTT HINGE",07655,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,19,,SPE7L126T867T,7017602808,bq260723.txt
5340-01-235-6907,5340,012356907,"HASP,HINGED",06611,SMS,true,010409675,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,55,,SPE7L126T867U,7017603922,bq260723.txt
2805-00-969-9658,2805,009699658,"RING,PISTON",11459,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,7,,SPE7L126T867V,7017604467,bq260723.txt
5340-01-265-2683,5340,012652683,"HANDLE,EXTENSION",32212,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,778,,SPE7L126T867W,7017603490,bq260723.txt
5331-01-438-1597,5331,014381597,O-RING,47946,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,11,,SPE7L126T867X,7017603418,bq260723.txt
5340-01-370-0654,5340,013700654,"HANDLE,CRANK",42077,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,96,,SPE7L126T867Y,7017602005,bq260723.txt
5355-01-378-3348,5355,013783348,KNOB,03263,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,182,,SPE7L126T867Z,7017601766,bq260723.txt
5340-01-321-7980,5340,013217980,"LATCH SET,RIM",07740,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,19,,SPE7L126T868A,7017602721,bq260723.txt
2910-01-431-1324,2910,014311324,"FILTER ELEMENT,FLUID",32624,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,627,,SPE7L126T868B,7017603564,bq260723.txt
5340-01-478-8494,5340,014788494,"BRACKET,DOUBLE ANGLE",20354,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,20,,SPE7L126T868C,7017602092,bq260723.txt
5331-01-352-1971,5331,013521971,O-RING,47946,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,181,,SPE7L126T868D,7017601485,bq260723.txt
5340-01-486-3287,5340,014863287,"RING,HOIST,SWIVEL",77777,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,22,,SPE7L126T868E,7017601375,bq260723.txt
5331-01-363-0676,5331,013630676,O-RING,47946,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,50,,SPE7L126T868F,7017601236,bq260723.txt
5340-01-438-9440,5340,014389440,"PLUG,VENT",28458,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,993,,SPE7L126T868G,7017603486,bq260723.txt
2910-01-377-3984,2910,013773984,"TANK,FUEL,ENGINE",21984,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,7,,SPE7L126T868H,7017601763,bq260723.txt
5340-01-383-9894,5340,013839894,"STRAP,WEBBING",20659,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,125,,SPE7L126T868J,7017601925,bq260723.txt
5340-01-446-7854,5340,014467854,"CLIP,SPRING TENSION",20815,SMS,true,013507071 015564693,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,58,,SPE7L126T868K,7017602601,bq260723.txt
5340-01-446-7854,5340,014467854,"CLIP,SPRING TENSION",20815,SMS,true,013507071 015564693,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,527,,SPE7L126T868K,7017602601,bq260723.txt
5340-01-166-4486,5340,011664486,"HANDLE,BOW",20350,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,3,,SPE7L126T868L,7017601872,bq260723.txt
5340-01-521-6384,5340,015216384,"LOCK,ELECTROMAGNETIC",51600,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,2,,SPE7L126T868M,7017602444,bq260723.txt
5340-01-451-0065,5340,014510065,"PLUNGER,QUICK RELEASE",19876,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,96,,SPE7L126T868N,7017602288,bq260723.txt
5340-01-176-0746,5340,011760746,"BRACKET,MOUNTING",38089,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,250,,SPE7L126T868P,7017601700,bq260723.txt
5340-01-434-4698,5340,014344698,"COVER,ACCESS",29785,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,2057,,SPE7L126T868Q,7017603723,bq260723.txt
5340-01-188-1845,5340,011881845,"CLAMP,LOOP",17532,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,3149,,SPE7L126T868R,7017602315,bq260723.txt
5340-01-464-3505,5340,014643505,"LEVER,MANUAL CONTROL",61447,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,17,,SPE7L126T868S,7017601800,bq260723.txt
2590-01-222-7946,2590,012227946,"CABLE KIT,ELECTRICA",77777,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,96,,SPE7L126T868T,7017604035,bq260723.txt
3040-01-224-7985,3040,012247985,"CONNECTING LINK,RIGID",21988,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,21,,SPE7L126T868U,7017604100,bq260723.txt
5340-01-462-3812,5340,014623812,"COVER,PROTECTIVE,DUST AND MOISTU",49602,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,168,,SPE7L126T868V,7017603942,bq260723.txt
5360-01-431-2213,5360,014312213,"SPRING,HELICAL,TORSION",04228,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,27,,SPE7L126T868W,7017603565,bq260723.txt
5340-01-575-2969,5340,015752969,"BRACKET,MOUNTING",38089,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,31,,SPE7L126T868X,7017603123,bq260723.txt
5340-01-497-0679,5340,014970679,"PLATE,MOUNTING",40223,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,80,,SPE7L126T868Y,7017603531,bq260723.txt
5340-01-260-6009,5340,012606009,"PLUG,PROTECTIVE,DUST AND MOISTUR",13434,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,13,,SPE7L126T868Z,7017603351,bq260723.txt
5340-01-260-6009,5340,012606009,"PLUG,PROTECTIVE,DUST AND MOISTUR",13434,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,26,,SPE7L126T868Z,7017603351,bq260723.txt
5340-01-260-6009,5340,012606009,"PLUG,PROTECTIVE,DUST AND MOISTUR",13434,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,306,,SPE7L126T868Z,7017603351,bq260723.txt
5340-01-431-3176,5340,014313176,"CAP,PROTECTIVE,DUST AND MOISTURE",13432,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,206,,SPE7L126T869A,7017603566,bq260723.txt
5340-01-431-3176,5340,014313176,"CAP,PROTECTIVE,DUST AND MOISTURE",13432,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,987,,SPE7L126T869A,7017603566,bq260723.txt
5340-01-431-3176,5340,014313176,"CAP,PROTECTIVE,DUST AND MOISTURE",13432,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,2740,,SPE7L126T869A,7017603566,bq260723.txt
3040-01-263-9518,3040,012639518,"WHEEL ASSEMBLY,BRAKE,HOSE REEL",38974,SMS,true,012709210,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,23,,SPE7L126T869B,7017603445,bq260723.txt
5360-01-435-4976,5360,014354976,"SPRING,HELICAL,TORSION",04228,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,4,,SPE7L126T869C,7017603365,bq260723.txt
5340-01-582-3694,5340,015823694,"CLAMP,LOOP",17532,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,41,,SPE7L126T869D,7017602899,bq260723.txt
5331-01-470-3100,5331,014703100,O-RING,47946,SMS,true,015568082,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,912,,SPE7L126T869E,7017601576,bq260723.txt
5340-01-449-5372,5340,014495372,"HANDLE,BOW",20350,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,20,,SPE7L126T869F,7017602234,bq260723.txt
5340-01-517-4008,5340,015174008,"COVER,ACCESS",29785,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,4,,SPE7L126T869G,7017602659,bq260723.txt
2940-01-616-5199,2940,016165199,"HEAD,FLUID FILTER",22570,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,52,,SPE7L126T869H,7017602319,bq260723.txt
1005-01-518-3791,1005,015183791,"STOP,DEPRESSION FIRING",53264,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,9,,SPE7L126T869J,7017602765,bq260723.txt
5340-01-469-2648,5340,014692648,"PLUG,EXPANSION",03797,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,484,,SPE7L126T869K,7017601509,bq260723.txt
5360-01-498-2142,5360,014982142,"SPRING,HELICAL,COMPRESSION",04226,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,3,,SPE7L126T869L,7017603581,bq260723.txt
3010-01-503-4247,3010,015034247,"CARRIER,GEAR ASSEMBLY",41664,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,24,,SPE7L126T869M,7017603401,bq260723.txt
3010-01-529-1595,3010,015291595,"UNIVERSAL JOINT,NONVEHICULAR",52078,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,19,,SPE7L126T869N,7017603153,bq260723.txt
5340-01-476-6067,5340,014766067,"SLIDE,DRAWER,EXTENSION",28191,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,2,,SPE7L126T869P,7017601947,bq260723.txt
5340-01-313-9961,5340,013139961,"HARDWARE KIT,MECHANIC EQUIPMENT",46088,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,5828,,SPE7L126T869Q,7017602920,bq260723.txt
5340-01-658-8782,5340,016588782,"PLATE,MOUNTING",40223,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,3,,SPE7L126T869R,7017601732,bq260723.txt
5340-01-315-7223,5340,013157223,"CAP,PROTECTIVE,DUST AND MOISTURE",13432,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,55,,SPE7L126T869S,7017602997,bq260723.txt
5340-01-315-7223,5340,013157223,"CAP,PROTECTIVE,DUST AND MOISTURE",13432,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,444,,SPE7L126T869S,7017602997,bq260723.txt
5340-01-315-7223,5340,013157223,"CAP,PROTECTIVE,DUST AND MOISTURE",13432,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,3762,,SPE7L126T869S,7017602997,bq260723.txt
5331-01-534-4289,5331,015344289,O-RING,47946,SMS,true,015298128,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,327,,SPE7L126T869T,7017603781,bq260723.txt
5340-01-322-0915,5340,013220915,"COVER,ACCESS",29785,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,54,,SPE7L126T869U,7017602723,bq260723.txt
3040-01-512-1744,3040,015121744,"DISC,BRAKE",60405,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,7,,SPE7L126T869V,7017603659,bq260723.txt
5340-01-487-6310,5340,014876310,"STOP,MECHANICAL",40270,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,31,,SPE7L126T869W,7017601420,bq260723.txt
1005-01-552-0384,1005,015520384,"DRIVE ASSEMBLY,ELECTROHYDRAULIC,",62350,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,5,,SPE7L126T869X,7017601433,bq260723.txt
5340-01-499-4186,5340,014994186,BUMPER,67806,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,1007,,SPE7L126T869Y,7017603201,bq260723.txt
5340-01-537-3551,5340,015373551,"CLIP,SPRING TENSION",20815,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,126,,SPE7L126T869Z,7017601179,bq260723.txt
5331-12-341-9120,5331,123419120,,,,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,34,,SPE7L126T870A,7017602066,bq260723.txt
5331-99-538-3620,5331,995383620,,,,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,1122,,SPE7L126T870B,7017602631,bq260723.txt
3040-01-513-0895,3040,015130895,"CYLINDER ASSEMBLY,ACTUATING,LINE",31310,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,7,,SPE7L126T870C,7017603697,bq260723.txt
5340-01-376-9653,5340,013769653,"CAP,PROTECTIVE,DUST AND MOISTURE",13432,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,2,,SPE7L126T870D,7017602167,bq260723.txt
5340-01-573-8049,5340,015738049,"MOUNT,RESILIENT,UTILITY",53590,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,23,,SPE7L126T870E,7017603043,bq260723.txt
3040-01-573-9921,3040,015739921,"BRACKET,EYE,NONROTATING SHAFT",22088,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,38,,SPE7L126T870F,7017603045,bq260723.txt
5340-01-572-1854,5340,015721854,"PLATE,MOUNTING",40223,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,147,,SPE7L126T870G,7017604392,bq260723.txt
3040-01-518-2773,3040,015182773,"CYLINDER ASSEMBLY,ACTUATING,LINE",31310,SMS,true,015159870,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,8,,SPE7L126T870H,7017602762,bq260723.txt
3040-01-573-5672,3040,015735672,"LEVER ASSEMBLY,MANUAL CONTROL",45320,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,9,,SPE7L126T870J,7017602969,bq260723.txt
5340-01-590-0063,5340,015900063,"HANDLE,MANUAL CONTROL",32333,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,330,,SPE7L126T870K,7017603324,bq260723.txt
2520-01-528-3169,2520,015283169,"HOUSING,TRANSMISSION,MECHANICAL",46512,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,6,,SPE7L126T870L,7017603098,bq260723.txt
5340-01-434-2328,5340,014342328,"CAP,PROTECTIVE,DUST AND MOISTURE",13432,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,3907,,SPE7L126T870M,7017603722,bq260723.txt
5340-01-599-8651,5340,015998651,"COVER,ACCESS",29785,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,169,,SPE7L126T870N,7017602228,bq260723.txt
5360-01-579-0485,5360,015790485,"SPRING,HELICAL,COMPRESSION",04226,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,16,,SPE7L126T870P,7017602810,bq260723.txt
1005-01-613-6153,1005,016136153,"BAG,EMPTY CARTRIDGE",11532,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,26,,SPE7L126T870Q,7017602674,bq260723.txt
5340-01-627-0087,5340,016270087,"LOCK,SWIVEL",77777,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,32,,SPE7L126T870R,7017601349,bq260723.txt
5340-01-453-2532,5340,014532532,"PLATE,MOUNTING",40223,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,22,,SPE7L126T870S,7017602395,bq260723.txt
5340-01-455-2092,5340,014552092,"BRACKET,MOUNTING",38089,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,15,,SPE7L126T870T,7017602952,bq260723.txt
3040-01-621-3724,3040,016213724,"SHAFT,SHOULDERED",22914,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,1,,SPE7L126T870U,7017602499,bq260723.txt
5340-01-647-4399,5340,016474399,"DOOR,ACCESS,UTILITY",53558,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,4,,SPE7L126T870V,7017601815,bq260723.txt
5340-01-644-7831,5340,016447831,"CLAMP,LOOP",17532,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,108,,SPE7L126T870W,7017601735,bq260723.txt
5340-01-648-6253,5340,016486253,"STRAP,RETAINING",05072,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,26,,SPE7L126T870X,7017601819,bq260723.txt
5340-01-568-5327,5340,015685327,"ROD END,THREADED",30474,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,76,,SPE7L126T870Y,7017604284,bq260723.txt
5355-01-628-3550,5355,016283550,KNOB,03263,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,94,,SPE7L126T870Z,7017601453,bq260723.txt
5340-01-658-8242,5340,016588242,"COVER,ACCESS",29785,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,7,,SPE7L126T871A,7017601731,bq260723.txt
5340-01-691-7061,5340,016917061,"ANODE,CORROSION PREVENTIVE",13154,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,8,,SPE7L126T871B,7017602983,bq260723.txt
5340-01-581-0147,5340,015810147,"BRACKET,MOUNTING",38089,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,55,,SPE7L126T871C,7017602890,bq260723.txt
5340-01-581-6228,5340,015816228,"CAP,PROTECTIVE,DUST AND MOISTURE",13432,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,806,,SPE7L126T871D,7017602894,bq260723.txt
5331-01-699-5606,5331,016995606,O-RING,47946,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,10,,SPE7L126T871E,7017603599,bq260723.txt
5340-01-485-3241,5340,014853241,"BRACKET,MOUNTING",38089,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,43,,SPE7L126T871F,7017601299,bq260723.txt
5340-01-699-6241,5340,016996241,"PLUG,PROTECTIVE,DUST AND MOISTUR",13434,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,1,,SPE7L126T871G,7017603660,bq260723.txt
5340-01-689-7106,5340,016897106,"PLATE,MENDING",09726,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,48,,SPE7L126T871H,7017603340,bq260723.txt
2940-01-723-5687,2940,017235687,"FILTER ELEMENT,FLUID",32624,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,35,,SPE7L126T871J,7017602212,bq260723.txt
5340-01-702-5703,5340,017025703,"CLAMP,LOOP",17532,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,346,,SPE7L126T871K,7017603741,bq260723.txt
5331-14-560-0896,5331,145600896,,,,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,684,,SPE7L126T871L,7017602731,bq260723.txt
5340-01-622-7766,5340,016227766,"HINGE,BUTT",22894,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,7,,SPE7L126T871M,7017603827,bq260723.txt
5331-12-166-1890,5331,121661890,,,,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,1275,,SPE7L126T871N,7017602060,bq260723.txt
5340-01-500-7421,5340,015007421,"PLATE,MOUNTING",40223,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,84,,SPE7L126T871P,7017603206,bq260723.txt
5331-99-406-1324,5331,994061324,,,,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,20,,SPE7L126T871Q,7017602559,bq260723.txt
1095-14-375-1224,1095,143751224,,,,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,8,,SPE7L126T871R,7017602210,bq260723.txt
5331-01-646-7894,5331,016467894,O-RING,47946,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,235,,SPE7L126T871S,7017601811,bq260723.txt
5331-01-668-5581,5331,016685581,O-RING,47946,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,35,,SPE7L126T871T,7017603861,bq260723.txt
5355-01-521-2535,5355,015212535,KNOB,03263,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,634,,SPE7L126T871U,7017602389,bq260723.txt
3040-01-526-4293,3040,015264293,"PARTS KIT,PUSH-PULL CONTROL ASSE",37666,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,5,,SPE7L126T871V,7017603017,bq260723.txt
5340-01-696-0266,5340,016960266,"CASTER,SWIVEL",06188,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,46,,SPE7L126T871W,7017603069,bq260723.txt
4720-15-027-7534,4720,150277534,,,,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,17,,SPE7L126T871X,7017602790,bq260723.txt
5340-01-604-9161,5340,016049161,"CLIP,RETAINING",02385,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,,,,,,,,,,,,,,,72,,SPE7L126T871Y,7017601875,bq260723.txt
